codigo_municipio_x,nome_municipio,codigo_uf,uf,regiao,chave,codigo_municipio_y,ano,pib_municipal,data,cambio,desemprego,ipca,pib,selic,pib_per_capita,populacao,score_economico,valorizacao_esperada_12m
0.14570963071531984,LAJEADO,0.1428571428571429,TO,Norte,LAJEADO__TO,,,,,,,0.6858564959717884,,0.6831022905094912,0.8146963371658238,0.825700522644341,0.8176602954085866,0.759204415268564
0.14574486803030312,LAVANDEIRA,0.1428571428571429,TO,Norte,LAVANDEIRA__TO,,,,,,,0.017724867893019303,,0.9623575620584506,0.2819260154037376,0.14661113019275293,0.18093804722236473,0.20242120479770126
0.1458039143418967,LIZARDA,0.1428571428571429,TO,Norte,LIZARDA__TO,,,,,,,0.21612548927450748,,0.3005732125716789,0.11818793556547486,0.1596741382010798,0.1405772341056799,0.24434473344482197
0.14581558075023576,LUZINOPOLIS,0.1428571428571429,TO,Norte,LUZINOPOLIS__TO,,,,,,,0.06933839044701173,,0.8615265684609994,0.6969304012935036,0.7903304496202459,0.6143296015841083,0.6630150875160934
0.1458274852485409,MARIANOPOLIS DO TOCANTINS,0.1428571428571429,TO,Norte,MARIANOPOLIS DO TOCANTINS__TO,,,,,,,0.5703612022431638,,0.9337468194498955,0.6291161479316836,0.6164719475445384,0.6292419888528774,0.5119623751178446
0.14587462706182935,MATEIROS,0.1428571428571429,TO,Norte,MATEIROS__TO,,,,,,,0.7564961356362786,,0.7471480260052339,0.8777183941604092,0.04482474714169313,0.6187314647966539,0.49112278429112494
0.14589819796847353,MAURILANDIA DO TOCANTINS,0.1428571428571429,TO,Norte,MAURILANDIA DO TOCANTINS__TO,,,,,,,0.11044716759580753,,0.23131422558041526,0.7352755517299991,0.6227305655598248,0.5901936595832367,0.7140424007228157
0.14599438631477918,MIRACEMA DO TOCANTINS,0.1428571428571429,TO,Norte,MIRACEMA DO TOCANTINS__TO,,,,,,,0.8383753485108668,,0.33400174224826507,0.8037055540949969,0.3089821922535357,0.680550515826022,0.6280512443710548
0.1460179572214234,MIRANORTE,0.1428571428571429,TO,Norte,MIRANORTE__TO,,,,,,,0.5554806151096224,,0.03576643344269037,0.2821058660708105,0.3688123377015557,0.36476206844069325,0.42133360905984146
0.14608866994135605,MONTE DO CARMO,0.1428571428571429,TO,Norte,MONTE DO CARMO__TO,,,,,,,0.689971974279948,,0.8315274670276753,0.1774800813298244,0.7699708890148795,0.46488147059377416,0.39589410848256024
0.14611224084800023,MONTE SANTO DO TOCANTINS,0.1428571428571429,TO,Norte,MONTE SANTO DO TOCANTINS__TO,,,,,,,0.971470376719953,,0.8496880915727327,0.7508238301617436,0.8111903111773204,0.8396319458589504,0.718533326081292
0.1461381926543055,PALMEIRAS DO TOCANTINS,0.1428571428571429,TO,Norte,PALMEIRAS DO TOCANTINS__TO,,,,,,,0.08354270224744931,,0.632755294042417,0.807060349157898,0.4004558216233908,0.5520466217500446,0.6135737034081176
0.14617342996928878,MURICILANDIA,0.1428571428571429,TO,Norte,MURICILANDIA__TO,,,,,,,0.901276201620128,,0.3525316012965627,0.9907847597889907,0.9474597853591769,0.994475747935872,0.9403281532741856
0.1462320001009501,NATIVIDADE,0.1428571428571429,TO,Norte,NATIVIDADE__TO,,,,,,,0.12597429305760444,,0.07677420083011532,0.4127273680995806,0.40656423162055993,0.35499095286189264,0.519999452049644
0.14625557100759434,NAZARE,0.1428571428571429,TO,Norte,NAZARE__TO,,,,,,,0.3928925737108744,,0.7531203053276172,0.3721158387561036,0.7720763052097637,0.5055202957052684,0.4622165101578568
0.14639318700800197,NOVA OLINDA,0.1428571428571429,TO,Norte,NOVA OLINDA__TO,,,,,,,0.8514792763859257,,0.7265849844328163,0.7766296251722982,0.48400817763442866,0.7244133464611163,0.6078094269408517
0.14642223398386656,NOVA ROSALANDIA,0.1428571428571429,TO,Norte,NOVA ROSALANDIA__TO,,,,,,,0.9063075872792082,,0.9126886971434216,0.3408921146445234,0.8978203316615926,0.637132515172415,0.5104538553777023
0.14644580489051073,NOVO ACORDO,0.1428571428571429,TO,Norte,NOVO ACORDO__TO,,,,,,,0.5063318626426964,,0.7305914013600272,0.9310193746714637,0.9080531333831723,0.8671883591028612,0.8193801544078743
0.14645747129884978,NOVO ALEGRE,0.1428571428571429,TO,Norte,NOVO ALEGRE__TO,,,,,,,0.5940852666979543,,0.8287687690925136,0.8586535281403422,0.08739715879592824,0.5878909594508656,0.47561516506163704
0.14648342310515505,NOVO JARDIM,0.1428571428571429,TO,Norte,NOVO JARDIM__TO,,,,,,,0.7081545317770687,,0.74601626797974,0.42910853399476684,0.9367961325091291,0.654186285690086,0.5774672617547014
0.1465424694167486,OLIVEIRA DE FATIMA,0.1428571428571429,TO,Norte,OLIVEIRA DE FATIMA__TO,,,,,,,0.8327948965839175,,0.6307318746486799,0.7510802216816106,0.8257955044732903,0.8151377369495871,0.7261889659403001
0.14658961123003705,PALMEIRANTE,0.1428571428571429,TO,Norte,PALMEIRANTE__TO,,,,,,,0.12138169691072365,,0.4269810992354379,0.7547531076617546,0.7915583801105233,0.6561862852465377,0.736681170229897
0.1466012776383761,PALMEIROPOLIS,0.1428571428571429,TO,Norte,PALMEIROPOLIS__TO,,,,,,,0.810100250374615,,0.9022019409532909,0.10314255401728609,0.20093479195856986,0.2709830685265429,0.17182540383395595
0.1466857995763427,PARAISO DO TOCANTINS,0.1428571428571429,TO,Norte,PARAISO DO TOCANTINS__TO,,,,,,,0.48123049305476995,,0.6510162430254558,0.902806662297085,0.8053721185472547,0.8145295553109161,0.7862855278096992
0.14670937048298693,PARANA,0.1428571428571429,TO,Norte,PARANA__TO,,,,,,,0.4505706264243282,,0.3983658163605972,0.5053893026744412,0.8504027390779033,0.6127451050795321,0.6298307114910213
0.1467329413896311,PAU D'ARCO,0.1428571428571429,TO,Norte,PAU D'ARCO__TO,,,,,,,0.4238407274453665,,0.08343344825966814,0.8266888460201522,0.289207296884717,0.5989770411461143,0.6746060345067468
0.14678008320291952,PEDRO AFONSO,0.1428571428571429,TO,Norte,PEDRO AFONSO__TO,,,,,,,0.5091724359635256,,0.29069950753709883,0.3201320727697064,0.9525688672334424,0.5597409300773823,0.6234122047362416
0.14680365410956375,PEIXE,0.1428571428571429,TO,Norte,PEIXE__TO,,,,,,,0.9451129423917458,,0.5437586233235105,0.895774917051555,0.04982623458625761,0.6696196818553831,0.5516436935574136
0.1468153205179028,PEQUIZEIRO,0.1428571428571429,TO,Norte,PEQUIZEIRO__TO,,,,,,,0.5481737075978711,,0.27562780389466734,0.38930448449703975,0.1499133366690934,0.35049101654492204,0.38030295965338445
0.14682722501620799,COLMEIA,0.1428571428571429,TO,Norte,COLMEIA__TO,,,,,,,0.9532418206202667,,0.2212197758245209,0.010829200092502045,0.5377324460192532,0.35905644208807197,0.3050489775936763
0.1468998424558694,PINDORAMA DO TOCANTINS,0.1428571428571429,TO,Norte,PINDORAMA DO TOCANTINS__TO,,,,,,,0.18017435184130004,,0.527422998844935,0.9056365639188204,0.5759582904497207,0.6799368619218751,0.7640882207007841
0.1469469842691578,PIRAQUE,0.1428571428571429,TO,Norte,PIRAQUE__TO,,,,,,,0.7241469009177001,,0.16979720713154745,0.09130188126592834,0.6453422422813819,0.3872154508417573,0.4161807432764542
0.14701769698909045,PIUM,0.1428571428571429,TO,Norte,PIUM__TO,,,,,,,0.8122709863570644,,0.8004797275292674,0.31939589292099957,0.016922726617250968,0.3272553212921096,0.21918856195129044
0.1470884097090231,PONTE ALTA DO BOM JESUS,0.1428571428571429,TO,Norte,PONTE ALTA DO BOM JESUS__TO,,,,,,,0.6791292680143931,,0.4843913041199073,0.9503296926081359,0.9606786421397059,0.9304687480016907,0.9064272307643586
0.14711436151532836,PONTE ALTA DO TOCANTINS,0.1428571428571429,TO,Norte,PONTE ALTA DO TOCANTINS__TO,,,,,,,0.6069058948008551,,0.5738990975328908,0.9508750328038922,0.04455217877525615,0.62566936767749,0.586679765402895
0.14713745624204033,PORTO ALEGRE DO TOCANTINS,0.1428571428571429,TO,Norte,PORTO ALEGRE DO TOCANTINS__TO,,,,,,,0.5647865853259183,,0.14735682680109585,0.5735948681581096,0.14306343577440075,0.44900722094483164,0.4709949540716393
0.14718459805532874,PORTO NACIONAL,0.1428571428571429,TO,Norte,PORTO NACIONAL__TO,,,,,,,0.8609732739540105,,0.3245759720783188,0.6320113644036867,0.013966992767161523,0.501440036312535,0.4331200169394361
0.14720816896197297,PRAIA NORTE,0.1428571428571429,TO,Norte,PRAIA NORTE__TO,,,,,,,0.8216802364941399,,0.41010190458466633,0.44856574826936363,0.5670208597789684,0.5713988369768102,0.5447041846445907
0.1472317398686172,PRESIDENTE KENNEDY,0.1428571428571429,TO,Norte,PRESIDENTE KENNEDY__TO,,,,,,,0.12215942970142468,,0.808283643042526,0.29328535153554103,0.9325680800594583,0.4576248409448613,0.5256638065747922
0.14724340627695626,PUGMIL,0.1428571428571429,TO,Norte,PUGMIL__TO,,,,,,,0.8486275728733382,,0.7702247353624607,0.32874955031537106,0.6661472230829192,0.5452642727708228,0.4132202960887208
0.14725531077526138,RECURSOLANDIA,0.1428571428571429,TO,Norte,RECURSOLANDIA__TO,,,,,,,0.41400730451011614,,0.22296215908056904,0.6727045705455914,0.822917038705262,0.6845648211172451,0.7599572825116874
0.14726697718360043,RIACHINHO,0.1428571428571429,TO,Norte,RIACHINHO__TO,,,,,,,0.25359815292763976,,0.6162216328064825,0.7525841254175449,0.013233400212038927,0.4366763814056596,0.44585634505478894
0.1472929289899057,RIO DA CONCEICAO,0.1428571428571429,TO,Norte,RIO DA CONCEICAO__TO,,,,,,,0.869813418415753,,0.24344405591220464,0.7918001677111237,0.5421682903902025,0.7546814500394474,0.7054699610816075
0.14730483348821083,RIO DOS BOIS,0.1428571428571429,TO,Norte,RIO DOS BOIS__TO,,,,,,,0.43196766799077446,,0.9883444636051395,0.7898386901810124,0.4596846568396157,0.6351968435842619,0.5659859258840021
0.14731649989654988,RIO SONO,0.1428571428571429,TO,Norte,RIO SONO__TO,,,,,,,0.8083952351939131,,0.9522158698357293,0.09122128383594619,0.4991045882158636,0.3586750525165538,0.24263535312368595
0.14732840439485506,SAMPAIO,0.1428571428571429,TO,Norte,SAMPAIO__TO,,,,,,,0.26330719629615984,,0.5632994843908041,0.4945540497823057,0.07218776244328194,0.3213133417600542,0.3579928708193179
0.14733602327377038,SANDOLANDIA,0.1428571428571429,TO,Norte,SANDOLANDIA__TO,,,,,,,0.00377245551599259,,0.6989572973889462,0.05756404687307207,0.6846424392569872,0.22991300942516174,0.30700873367464715
0.14734197552292294,SANTA FE DO ARAGUAIA,0.1428571428571429,TO,Norte,SANTA FE DO ARAGUAIA__TO,,,,,,,0.4954168396979658,,0.8015001965716497,0.5496788319654216,0.5033586737968635,0.5357577378120917,0.4937696275297613
0.1473457849623806,SANTA MARIA DO TOCANTINS,0.1428571428571429,TO,Norte,SANTA MARIA DO TOCANTINS__TO,,,,,,,0.10009382569298442,,0.7210563973534299,0.44164869431707826,0.7653865802762315,0.4783105158094341,0.5266844691552144
0.1473500705817704,SANTA RITA DO TOCANTINS,0.1428571428571429,TO,Norte,SANTA RITA DO TOCANTINS__TO,,,,,,,0.7543939226780744,,0.6998835528728333,0.8879535721396126,0.48542208388136426,0.7630857571146102,0.67637136274442
0.14735197530149924,SANTA ROSA DO TOCANTINS,0.1428571428571429,TO,Norte,SANTA ROSA DO TOCANTINS__TO,,,,,,,0.27598167252014527,,0.9586469459672069,0.3510065602008604,0.14938551927745547,0.2727163636436798,0.25953194907454
0.14737507002821126,SANTA TEREZA DO TOCANTINS,0.1428571428571429,TO,Norte,SANTA TEREZA DO TOCANTINS__TO,,,,,,,0.443591222292567,,0.5964957549052694,0.1170898015623395,0.6484502929417453,0.342620553510229,0.31262003197270316
0.1476126838143822,SANTA TEREZINHA DO TOCANTINS,0.1428571428571429,TO,Norte,SANTA TEREZINHA DO TOCANTINS__TO,,,,,,,0.0868960601478661,,0.6363481845779309,0.14302209028126195,0.17239898156564093,0.13044078291072225,0.20569640421064406
0.14763625472102643,SAO BENTO DO TOCANTINS,0.1428571428571429,TO,Norte,SAO BENTO DO TOCANTINS__TO,,,,,,,0.2865682506999032,,0.8493456051040169,0.7617229141490998,0.8726730220301371,0.720367661656331,0.6851118257350298
0.14764792112936548,SAO FELIX DO TOCANTINS,0.1428571428571429,TO,Norte,SAO FELIX DO TOCANTINS__TO,,,,,,,0.7815145272818008,,0.66994132374307,0.6183882108679195,0.6132962326893943,0.6671180540492511,0.601067194614912
0.1476598256276706,SAO MIGUEL DO TOCANTINS,0.1428571428571429,TO,Norte,SAO MIGUEL DO TOCANTINS__TO,,,,,,,0.15146544631444558,,0.7329923556651343,0.10114077285761294,0.15721073723044318,0.11717006906622558,0.13811943200964227
0.1476738729356707,SAO SALVADOR DO TOCANTINS,0.1428571428571429,TO,Norte,SAO SALVADOR DO TOCANTINS__TO,,,,,,,0.6471525498614078,,0.2341550174837792,0.0841198993688417,0.962650673624708,0.46758128799581294,0.4794383130685037
0.14768577743397587,SAO SEBASTIAO DO TOCANTINS,0.1428571428571429,TO,Norte,SAO SEBASTIAO DO TOCANTINS__TO,,,,,,,0.9174818060196711,,0.3712734319497837,0.7011636117892499,0.5185094738458722,0.7094564253737027,0.6529519376862902
0.14773101452753545,SAO VALERIO,0.1428571428571429,TO,Norte,SAO VALERIO__TO,,,,,,,0.6798373613647578,,0.14727489285931572,0.07277276399745242,0.07287328922058288,0.18697531480015017,0.21183248105749913
0.1477681565622475,SILVANOPOLIS,0.1428571428571429,TO,Norte,SILVANOPOLIS__TO,,,,,,,0.811052853315743,,0.5057917441201403,0.82209008734491,0.6270181071563979,0.7851052789374555,0.7000115206720269
0.14780363196719692,SITIO NOVO DO TOCANTINS,0.1428571428571429,TO,Norte,SITIO NOVO DO TOCANTINS__TO,,,,,,,0.1088392353151032,,0.4557463384400229,0.7064382580293846,0.25324221631870353,0.45774576013517754,0.517486533471852
0.14781529837553598,SUCUPIRA,0.1428571428571429,TO,Norte,SUCUPIRA__TO,,,,,,,0.2506324581709487,,0.9972614342988126,0.08136106290412348,0.8039458202161089,0.3322772798353222,0.31125634932615914
0.1478272028738411,TAGUATINGA,0.1428571428571429,TO,Norte,TAGUATINGA__TO,,,,,,,0.8945894734252781,,0.6112504725242665,0.08485102226099572,0.818079807473129,0.4744170873025002,0.3663781510902908
0.14783529793268863,TAIPAS DO TOCANTINS,0.1428571428571429,TO,Norte,TAIPAS DO TOCANTINS__TO,,,,,,,0.7151144318808372,,0.78651243215458,0.9869180596286327,0.9792662796426033,0.9632335620016969,0.8556123119087958
0.14784505962129885,TALISMA,0.1428571428571429,TO,Norte,TALISMA__TO,,,,,,,0.6395450431884632,,0.33401569623261107,0.37436921112409266,0.502007276943175,0.4732869946554147,0.47652596096411115
0.14785029760055313,PALMAS,0.1428571428571429,TO,Norte,PALMAS__TO,,,,,,,0.6637635938630592,,0.8316195776789119,0.3707394954383075,0.4550768098231583,0.461632998097966,0.35530764170473395
0.14787624940685834,TOCANTINIA,0.1428571428571429,TO,Norte,TOCANTINIA__TO,,,,,,,0.41413927011144736,,0.615127356667833,0.8130269310933287,0.7537089027617725,0.7366901895631849,0.7442724934287341
0.14789982031350257,TOCANTINOPOLIS,0.1428571428571429,TO,Norte,TOCANTINOPOLIS__TO,,,,,,,0.04440923073747172,,0.6970467759659653,0.9475154756698438,0.13246811718017193,0.5330680370746439,0.605298590518768
0.14791148672184162,TUPIRAMA,0.1428571428571429,TO,Norte,TUPIRAMA__TO,,,,,,,0.7844665136639687,,0.29442597792068037,0.9862793571964228,0.5470703666380714,0.8407825582543682,0.8073419237223742
0.1479233912201468,TUPIRATINS,0.1428571428571429,TO,Norte,TUPIRATINS__TO,,,,,,,0.6787135760728554,,0.548671003030295,0.7535880763617011,0.5464021993249933,0.6955631182225102,0.6493946451233691
0.14810767285391058,WANDERLANDIA,0.1428571428571429,TO,Norte,WANDERLANDIA__TO,,,,,,,0.47275683299008464,,0.6340821527329565,0.37635858569836095,0.08945425465343794,0.30862836861560655,0.3180374712740801
0.14811386319302927,XAMBIOA,0.1428571428571429,TO,Norte,XAMBIOA__TO,,,,,,,0.8998114528446145,,0.5891332410435859,0.0835136317331881,0.418089974597431,0.3482605883446624,0.23326448403680036
0.23809948970177558,ACAILANDIA,0.23809523809523814,MA,Nordeste,ACAILANDIA__MA,,,,,,,0.33608019944919676,,0.9152802681706913,0.7773637961757249,0.8535560000063118,0.7330103093428413,0.7219263628259792
0.23811139420008082,AFONSO CUNHA,0.23809523809523814,MA,Nordeste,AFONSO CUNHA__MA,,,,,,,0.294232531630917,,0.8983567309928981,0.5585568091607112,0.8564259129149592,0.6097110175291142,0.6117477918061287
0.23812306060841987,AGUA DOCE DO MARANHAO,0.23809523809523814,MA,Nordeste,AGUA DOCE DO MARANHAO__MA,,,,,,,0.8728418808639139,,0.9710788252068554,0.42433511266477736,0.09922250500243955,0.4214063214211625,0.26857643504337464
0.238134965106725,ALCANTARA,0.23809523809523814,MA,Nordeste,ALCANTARA__MA,,,,,,,0.7970155492452932,,0.6674780994358687,0.9066092585290293,0.09070248844750425,0.6570279649454444,0.5717703506264126
0.23815853601336917,ALDEIAS ALTAS,0.23809523809523814,MA,Nordeste,ALDEIAS ALTAS__MA,,,,,,,0.5149420052008834,,0.972009034333045,0.11121854151665567,0.2627423927808744,0.23254025099913134,0.1541635119994952
0.23818210692001346,ALTAMIRA DO MARANHAO,0.23809523809523814,MA,Nordeste,ALTAMIRA DO MARANHAO__MA,,,,,,,0.1306074156645145,,0.8325523836275137,0.49275832149565796,0.8750454218437428,0.5463925335225732,0.5674353500487225
0.23819020197886093,ALTO ALEGRE DO MARANHAO,0.23809523809523814,MA,Nordeste,ALTO ALEGRE DO MARANHAO__MA,,,,,,,0.21496379576953728,,0.270823867334131,0.011345345106369364,0.12889869088009923,0.07425530995233197,0.19089190101892548
0.23819996366747115,ALTO ALEGRE DO PINDARE,0.23809523809523814,MA,Nordeste,ALTO ALEGRE DO PINDARE__MA,,,,,,,0.6562230918334381,,0.42745044365829576,0.46878681249892057,0.7202173858364753,0.5956322549266865,0.6007226395183243
0.23820567782665764,ALTO PARNAIBA,0.23809523809523814,MA,Nordeste,ALTO PARNAIBA__MA,,,,,,,0.38497316034270135,,0.23837939508015116,0.056308193365722986,0.10115119186722925,0.12504542328150048,0.21015573046453467
0.2382173442349967,AMAPA DO MARANHAO,0.23809523809523814,MA,Nordeste,AMAPA DO MARANHAO__MA,,,,,,,0.836510285177107,,0.0041496475439637415,0.11884121625124072,0.6233216532350707,0.41847072676035757,0.4421992282496664
0.2382292487333018,AMARANTE DO MARANHAO,0.23809523809523814,MA,Nordeste,AMARANTE DO MARANHAO__MA,,,,,,,0.9500185409302951,,0.1880282970308118,0.11754916694756207,0.3561496743281823,0.35720081135196735,0.3060244256324229
0.23825520053960708,ANAJATUBA,0.23809523809523814,MA,Nordeste,ANAJATUBA__MA,,,,,,,0.8056668347991477,,0.004013052900797787,0.6493895628707052,0.7891607185593927,0.7442016786922758,0.7728645545851636
0.23827877144625126,ANAPURUS,0.23809523809523814,MA,Nordeste,ANAPURUS__MA,,,,,,,0.3774755991828094,,0.7198962679495879,0.7462526140248968,0.23372634948490364,0.5292284485033129,0.5235916750732744
0.23828448560543775,APICUM-ACU,0.23809523809523814,MA,Nordeste,APICUM-ACU__MA,,,,,,,0.7887123897645502,,0.425548792006081,0.5835286652855818,0.6393917294266908,0.6585106139728529,0.6303449626660718
0.23829424729404797,ARAGUANA,0.23809523809523814,MA,Nordeste,ARAGUANA__MA,,,,,,,0.35136576821498744,,0.3125725972675959,0.9624438351230051,0.23571919176157835,0.6383528882741513,0.6810114046309126
0.23830234235289555,ARAIOSES,0.23809523809523814,MA,Nordeste,ARAIOSES__MA,,,,,,,0.1669812360805224,,0.7617848614703429,0.37496917125683854,0.7138784599274152,0.44096099342462103,0.47955398120915493
0.2383140087612346,ARAME,0.23809523809523814,MA,Nordeste,ARAME__MA,,,,,,,0.03324320321972718,,0.8325611595065932,0.2857844611465779,0.8739569806546141,0.41637074634629306,0.4487439368175419
0.23832543707960746,ARARI,0.23809523809523814,MA,Nordeste,ARARI__MA,,,,,,,0.38564879263005847,,0.9753949410828715,0.8688428997694453,0.12679710712658368,0.5617649358833149,0.5069889703445422
0.23834900798625175,AXIXA,0.23809523809523814,MA,Nordeste,AXIXA__MA,,,,,,,0.9036120263946595,,0.6420599379008265,0.223649948231463,0.8668719450561798,0.5649484741875747,0.45599048478146376
0.23837257889289593,BACABAL,0.23809523809523814,MA,Nordeste,BACABAL__MA,,,,,,,0.23888448361282977,,0.46154875010663066,0.9634941348367214,0.5937478270356557,0.7284580649773987,0.7990260192563133
0.23838424530123498,BACABEIRA,0.23809523809523814,MA,Nordeste,BACABEIRA__MA,,,,,,,0.20640349538840852,,0.3052610959325266,0.012146410511129996,0.12710591609743108,0.07230491434746207,0.14653227531830743
0.2383961497995401,BACURI,0.23809523809523814,MA,Nordeste,BACURI__MA,,,,,,,0.9698889450088392,,0.22230279648396167,0.9701523793710951,0.427651374164894,0.8336060976961966,0.7907760171982676
0.23840781620787915,BACURITUBA,0.23809523809523814,MA,Nordeste,BACURITUBA__MA,,,,,,,0.024852156780848178,,0.21290915550732747,0.04316096485585261,0.16086853573823878,0.061047547473267835,0.21478185970750907
0.2384197207061844,BALSAS,0.23809523809523814,MA,Nordeste,BALSAS__MA,,,,,,,0.7858074343112075,,0.409201463546218,0.8913935142898326,0.7005610100890141,0.8395934130083043,0.780772633444653
0.23844567251248955,BARAO DE GRAJAU,0.23809523809523814,MA,Nordeste,BARAO DE GRAJAU__MA,,,,,,,0.321287044616705,,0.9918841840616628,0.5278446403169292,0.7591034796316307,0.5684306715396522,0.540389005101589
0.23846924341913384,BARRA DO CORDA,0.23809523809523814,MA,Nordeste,BARRA DO CORDA__MA,,,,,,,0.03733890918612659,,0.0008056920981738269,0.9932451371637658,0.10578385118488531,0.5472480889616268,0.7028888792456293
0.238492814325778,BARREIRINHAS,0.23809523809523814,MA,Nordeste,BARREIRINHAS__MA,,,,,,,0.9178585811823748,,0.19718678875843376,0.0738066262843346,0.5062792203356868,0.37485072647336143,0.35830723471086795
0.2384985284849645,BELAGUA,0.23809523809523814,MA,Nordeste,BELAGUA__MA,,,,,,,0.13951708163555376,,0.18837257694719445,0.554005505918439,0.8148815758147476,0.5615332346092781,0.6934259924842454
0.23850829017357472,BELA VISTA DO MARANHAO,0.23809523809523814,MA,Nordeste,BELA VISTA DO MARANHAO__MA,,,,,,,0.5517500515253774,,0.7171768919836874,0.9695759188253661,0.9364657173171262,0.9060892142182158,0.8327081375201758
0.2385163852324222,BENEDITO LEITE,0.23809523809523814,MA,Nordeste,BENEDITO LEITE__MA,,,,,,,0.2739602730604791,,0.3524884712843259,0.5232400218203599,0.5136600363006442,0.47836429157267063,0.5348131084415694
0.23853995613906648,BEQUIMAO,0.23809523809523814,MA,Nordeste,BEQUIMAO__MA,,,,,,,0.065050208954608,,0.4572799680204125,0.6295720733115566,0.9505872602215224,0.62860958652802,0.72986355270131
0.23854805119791395,BERNARDO DO MEARIM,0.23809523809523814,MA,Nordeste,BERNARDO DO MEARIM__MA,,,,,,,0.04977633487699029,,0.14859787228963017,0.6959416342545588,0.535839559843119,0.5291637155198678,0.7056636316754376
0.2385554319868632,BOA VISTA DO GURUPI,0.23809523809523814,MA,Nordeste,BOA VISTA DO GURUPI__MA,,,,,,,0.11542583898439918,,0.4050085107234198,0.45466308344042233,0.39428734769697016,0.37099511358779697,0.48215627108723424
0.2385630508657784,BOM JARDIM,0.23809523809523814,MA,Nordeste,BOM JARDIM__MA,,,,,,,0.07122585907779688,,0.10316686869489611,0.6277309740481132,0.8484724001472345,0.5966332475851847,0.7895405196610338
0.23857114592462597,BOM JESUS DAS SELVAS,0.23809523809523814,MA,Nordeste,BOM JESUS DAS SELVAS__MA,,,,,,,0.7605775229433168,,0.5330736041146351,0.5844744901475887,0.493117081465727,0.6067951573643597,0.5733089228124204
0.2385809076132362,BOM LUGAR,0.23809523809523814,MA,Nordeste,BOM LUGAR__MA,,,,,,,0.48552154428855887,,0.09790464785251052,0.9014113559422012,0.47202887603197086,0.7092324639489438,0.7652381215152932
0.23858662177242268,BREJO,0.23809523809523814,MA,Nordeste,BREJO__MA,,,,,,,0.3428141942799675,,0.7905765881612095,0.0454481055779814,0.49044584635868,0.23359515375015044,0.22114837847293584
0.23859828818076173,BREJO DE AREIA,0.23809523809523814,MA,Nordeste,BREJO DE AREIA__MA,,,,,,,0.4183085970490391,,0.5666369725116542,0.28103416805381065,0.8470537349079883,0.4865744474715102,0.49781395812374774
0.23861019267906686,BURITI,0.23809523809523814,MA,Nordeste,BURITI__MA,,,,,,,0.9290053728309878,,0.7240262880922141,0.9506793124086401,0.8322046376869101,0.9427107463338298,0.8041980377506108
0.23863614448537213,BURITI BRAVO,0.23809523809523814,MA,Nordeste,BURITI BRAVO__MA,,,,,,,0.9108062110888001,,0.41852984812183625,0.8905139259175876,0.4036203885620213,0.7715461546915711,0.65932247535872
0.23863995392482978,BURITICUPU,0.23809523809523814,MA,Nordeste,BURITICUPU__MA,,,,,,,0.7156854313812412,,0.38149930578242164,0.45577909952408974,0.33337358878347173,0.4789218087388527,0.45032753803958864
0.23864781089371118,BURITIRANA,0.23809523809523814,MA,Nordeste,BURITIRANA__MA,,,,,,,0.8847307023236425,,0.0981752113310912,0.6203033083180554,0.49206199451287486,0.6515416671289451,0.615339260487688
0.23865162033316883,CACHOEIRA GRANDE,0.23809523809523814,MA,Nordeste,CACHOEIRA GRANDE__MA,,,,,,,0.3195647153023996,,0.5238845711312945,0.27745110816116264,0.5729371821862947,0.3771296365291017,0.4161742440163424
0.2386597153920163,CAJAPIO,0.23809523809523814,MA,Nordeste,CAJAPIO__MA,,,,,,,0.381040332485177,,0.5145297524131289,0.18816483818068525,0.23837487596901782,0.2371622414171065,0.2945923346782296
0.23868328629866048,CAJARI,0.23809523809523814,MA,Nordeste,CAJARI__MA,,,,,,,0.6136973782855605,,0.46812280336764434,0.46382311630935175,0.7942037547550407,0.6074535500310468,0.5884712946815064
0.23869495270699953,CAMPESTRE DO MARANHAO,0.23809523809523814,MA,Nordeste,CAMPESTRE DO MARANHAO__MA,,,,,,,0.6236134533584407,,0.7405792147127375,0.353444492332946,0.48661466828297806,0.45402258593665124,0.39255086556171065
0.23870685720530477,CANDIDO MENDES,0.23809523809523814,MA,Nordeste,CANDIDO MENDES__MA,,,,,,,0.481654279262822,,0.8325787875132094,0.5838160965330061,0.3341195605199578,0.4973104499618635,0.454876499504971
0.23873042811194894,CANTANHEDE,0.23809523809523814,MA,Nordeste,CANTANHEDE__MA,,,,,,,0.40059340917337505,,0.7508520365925373,0.07774585649582119,0.10680871293582708,0.14143456293586837,0.1215504232035343
0.238742094520288,CAPINZAL DO NORTE,0.23809523809523814,MA,Nordeste,CAPINZAL DO NORTE__MA,,,,,,,0.9862522826882051,,0.14383878434160158,0.9746696882443759,0.23888301864660993,0.7797152189433597,0.7294567241880702
0.23875399901859312,CAROLINA,0.23809523809523814,MA,Nordeste,CAROLINA__MA,,,,,,,0.8211571436097495,,0.6221029258955413,0.9864890995093134,0.9495888293400804,0.9759849455403876,0.8852428113637276
0.2387775699252373,CARUTAPERA,0.23809523809523814,MA,Nordeste,CARUTAPERA__MA,,,,,,,0.43492375477014433,,0.08028679574712894,0.6983553688346502,0.30516270626957126,0.5386905253740658,0.6125437931203189
0.23880066465194932,CAXIAS,0.23809523809523814,MA,Nordeste,CAXIAS__MA,,,,,,,0.7273041347004082,,0.6946763830120635,0.5362423661825837,0.16887056936570694,0.47175501763827343,0.3658215026770514
